4.91531e-05, 3.29484e-05, 2.20861e-05, 1.48048e-05, 9.92394e-06, 6.65222e-06, 4.45912e-06, 2.98904e-06, 2.00361e-06, 1.34306e-06, 9.00281e-07, 6.03477e-07, 4.04522e-07, 2.7116e-07, 1.81764e-07, 1.2184e-07, 8.16717e-08, 5.47462e-08, 3.66975e-08, 2.4599e-08, 1.64892e-08, 1.6476e-08
8.15536e-05, 5.46674e-05, 3.66448e-05, 2.45638e-05, 1.64657e-05, 1.10373e-05, 7.39852e-06, 4.95938e-06, 3.32437e-06, 2.22839e-06, 1.49374e-06, 1.00128e-06, 6.71179e-07, 4.49905e-07, 3.0158e-07, 2.02155e-07, 1.35509e-07, 9.08343e-08, 6.0888e-08, 4.08145e-08, 2.73588e-08, 2.73369e-08
0.000135311, 9.07027e-05, 6.08003e-05, 4.07559e-05, 2.73196e-05, 1.83129e-05, 1.22755e-05, 8.22854e-06, 5.51576e-06, 3.69732e-06, 2.47839e-06, 1.66132e-06, 1.11361e-06, 7.46477e-07, 5.00379e-07, 3.35414e-07, 2.24835e-07, 1.50711e-07, 1.01025e-07, 6.77189e-08, 4.53933e-08, 4.5357e-08
0.000224502, 0.000150491, 0.000100878, 6.76213e-05, 4.53281e-05, 3.03845e-05, 2.03674e-05, 1.36527e-05, 9.15168e-06, 6.13456e-06, 4.11212e-06, 2.75644e-06, 1.8477e-06, 1.23855e-06, 8.30223e-07, 5.56515e-07, 3.73043e-07, 2.50058e-07, 1.67619e-07, 1.12359e-07, 7.53162e-08, 7.52559e-08
0.000372477, 0.000249686, 0.000167373, 0.000112195, 7.52074e-05, 5.04133e-05, 3.37932e-05, 2.26523e-05, 1.51843e-05, 1.01784e-05, 6.82278e-06, 4.57345e-06, 3.06568e-06, 2.05498e-06, 1.3775e-06, 9.23364e-07, 6.18949e-07, 4.14894e-07, 2.78112e-07, 1.86424e-07, 1.24964e-07, 1.24864e-07
0.000617972, 0.00041426, 0.000277696, 0.00018615, 0.000124782, 8.36446e-05, 5.6069e-05, 3.75844e-05, 2.51936e-05, 1.68878e-05, 1.13203e-05, 7.58821e-06, 5.08653e-06, 3.40961e-06, 2.28553e-06, 1.53204e-06, 1.02695e-06, 6.88388e-07, 4.6144e-07, 3.09313e-07, 2.07339e-07, 2.07173e-07
0.00102523, 0.000687289, 0.00046073, 0.000308848, 0.000207032, 0.00013878, 9.30283e-05, 6.23592e-05, 4.18008e-05, 2.802e-05, 1.87824e-05, 1.25903e-05, 8.43951e-06, 5.65718e-06, 3.79212e-06, 2.54194e-06, 1.70391e-06, 1.14217e-06, 7.65617e-07, 5.13208e-07, 3.44014e-07, 3.43739e-07
0.00170076, 0.00114021, 0.00076438, 0.000512411, 0.000343494, 0.000230258, 0.000154349, 0.000103465, 6.9355e-05, 4.64903e-05, 3.11635e-05, 2.08896e-05, 1.40027e-05, 9.38632e-06, 6.29184e-06, 4.21755e-06, 2.82711e-06, 1.89507e-06, 1.2703e-06, 8.5151e-07, 5.70784e-07, 5.70328e-07
0.00282109, 0.00189147, 0.00126809, 0.000850116, 0.00056989, 0.000382026, 0.000256088, 0.000171665, 0.000115072, 7.71357e-05, 5.17059e-05, 3.46597e-05, 2.32331e-05, 1.55737e-05, 1.04394e-05, 6.99771e-06, 4.69071e-06, 3.14428e-06, 2.10767e-06, 1.41282e-06, 9.47039e-07, 9.46281e-07
0.00467855, 0.00313734, 0.00210356, 0.00141031, 0.000945466, 0.000633814, 0.00042488, 0.000284816, 0.000190922, 0.000127981, 8.57892e-05, 5.75066e-05, 3.8548e-05, 2.58396e-05, 1.73208e-05, 1.16105e-05, 7.78277e-06, 5.21695e-06, 3.49703e-06, 2.34413e-06, 1.57132e-06, 1.57006e-06
0.00775661, 0.00520274, 0.003489, 0.00233942, 0.00156846, 0.00105151, 0.000704908, 0.000472541, 0.000316766, 0.00021234, 0.000142338, 9.54134e-05, 6.3958e-05, 4.28726e-05, 2.87385e-05, 1.9264e-05, 1.29131e-05, 8.6559e-06, 5.80223e-06, 3.88935e-06, 2.60711e-06, 2.60503e-06
0.0128532, 0.00862493, 0.00578558, 0.00388004, 0.0026017, 0.00174435, 0.00116944, 0.000783974, 0.000525548, 0.0003523, 0.000236161, 0.000158306, 0.000106117, 7.11332e-05, 4.76823e-05, 3.19625e-05, 2.14252e-05, 1.43618e-05, 9.62698e-06, 6.45317e-06, 4.32569e-06, 4.32223e-06
0.0212808, 0.0142901, 0.00959022, 0.00643361, 0.00431487, 0.00289337, 0.00193995, 0.00130059, 0.000871908, 0.000584499, 0.00039182, 0.000262654, 0.000176066, 0.000118022, 7.91134e-05, 5.30316e-05, 3.55483e-05, 2.38288e-05, 1.5973e-05, 1.0707e-05, 7.17713e-06, 7.17139e-06
0.035185, 0.0236541, 0.0158868, 0.0106633, 0.00715409, 0.00479836, 0.00321771, 0.00215747, 0.00144645, 0.000969701, 0.000650062, 0.000435773, 0.000292118, 0.000195817, 0.000131262, 8.79887e-05, 5.8981e-05, 3.95364e-05, 2.65021e-05, 1.77649e-05, 1.19082e-05, 1.18987e-05
0.0580401, 0.0390936, 0.0262903, 0.0176613, 0.011856, 0.0079551, 0.00533596, 0.00357838, 0.00239937, 0.00160866, 0.00107846, 0.000722978, 0.000484656, 0.000324887, 0.000217784, 0.000145988, 9.78597e-05, 6.55979e-05, 4.39718e-05, 2.94753e-05, 1.97579e-05, 1.97421e-05
0.0953783, 0.0644458, 0.0434316, 0.0292181, 0.0196329, 0.0131817, 0.00884558, 0.0059337, 0.00397943, 0.00266837, 0.00178905, 0.00119941, 0.000804071, 0.000539021, 0.000361332, 0.000242216, 0.000162365, 0.000108838, 7.2957e-05, 4.89049e-05, 3.2782e-05, 3.27558e-05
0.155763, 0.105792, 0.0715453, 0.0482449, 0.0324693, 0.0218234, 0.0146551, 0.00983551, 0.00659829, 0.00442538, 0.0029675, 0.00198966, 0.00133393, 0.000894258, 0.000599483, 0.000401865, 0.000269387, 0.00018058, 0.000121048, 8.11418e-05, 5.43913e-05, 5.43478e-05
0.251802, 0.172468, 0.117307, 0.079411, 0.0535845, 0.036079, 0.0242569, 0.0162925, 0.0109359, 0.00733718, 0.00492124, 0.00330014, 0.00221275, 0.00148352, 0.000994558, 0.000666727, 0.000446945, 0.000299607, 0.000200838, 0.000134628, 9.02447e-05, 9.01725e-05
0.400428, 0.278018, 0.190871, 0.130033, 0.0881216, 0.0595059, 0.0400858, 0.0269598, 0.018112, 0.0121591, 0.00815864, 0.00547259, 0.00367004, 0.00246085, 0.00164989, 0.0011061, 0.000741512, 0.00049708, 0.000333217, 0.000223368, 0.000149731, 0.000149611
0.620408, 0.440117, 0.306722, 0.211124, 0.144087, 0.0977632, 0.0660706, 0.0445327, 0.0299616, 0.0201337, 0.0135185, 0.00907187, 0.00608561, 0.00408135, 0.00273673, 0.0018349, 0.00123016, 0.000824683, 0.000552839, 0.000370596, 0.000248426, 0.000248227
0.92335, 0.677077, 0.483138, 0.338096, 0.233387, 0.159594, 0.10843, 0.0733458, 0.0494665, 0.0332949, 0.0223798, 0.0150294, 0.0100871, 0.00676718, 0.00453871, 0.00304353, 0.00204065, 0.00136812, 0.000917181, 0.000614851, 0.000412168, 0.000411839
1.29476, 0.996933, 0.737508, 0.52964, 0.372323, 0.257828, 0.17669, 0.120223, 0.0814052, 0.0549393, 0.0369954, 0.0248749, 0.0167085, 0.0112155, 0.00752495, 0.00504726, 0.00338469, 0.00226946, 0.00152155, 0.00102005, 0.000683818, 0.000683272
1.67091, 1.37657, 1.07335, 0.80166, 0.579749, 0.409584, 0.28462, 0.19552, 0.133254, 0.0903294, 0.0610082, 0.041103, 0.0276462, 0.0185743, 0.0124698, 0.00836739, 0.0056127, 0.00376405, 0.0025239, 0.00169217, 0.00113446, 0.00113355
1.93848, 1.74039, 1.45787, 1.15212, 0.86942, 0.633559, 0.450052, 0.313943, 0.216237, 0.147642, 0.100206, 0.0677357, 0.0456613, 0.0307239, 0.0206473, 0.0138639, 0.00930393, 0.0062414, 0.00418589, 0.00280685, 0.00188193, 0.00188042
1.98851, 1.96954, 1.80386, 1.53762, 1.23266, 0.940591, 0.691125, 0.493889, 0.34598, 0.239003, 0.163515, 0.111132, 0.0751907, 0.0507186, 0.0341412, 0.0229503, 0.0154133, 0.010345, 0.00694039, 0.00465495, 0.0031215, 0.00311901
1.7981, 1.96703, 1.98998, 1.86013, 1.61471, 1.31423, 1.01489, 0.752448, 0.541239, 0.380913, 0.263987, 0.18101, 0.123209, 0.0834484, 0.056328, 0.0379349, 0.0255086, 0.0171351, 0.0115023, 0.00771752, 0.0051765, 0.00517237
1.45018, 1.73401, 1.93499, 1.99937, 1.90811, 1.68794, 1.39601, 1.09191, 0.817472, 0.592223, 0.418922, 0.291365, 0.200275, 0.136552, 0.0925911, 0.0625477, 0.0421457, 0.02835, 0.0190482, 0.0127885, 0.00858147, 0.00857462
1.06596, 1.36879, 1.66403, 1.89311, 1.99749, 1.9468, 1.75609, 1.47704, 1.17116, 0.886065, 0.646924, 0.460178, 0.321318, 0.221465, 0.151281, 0.102709, 0.069442, 0.0468183, 0.0315054, 0.0211739, 0.0142181, 0.0142068
0.731592, 0.989796, 1.28697, 1.58938, 1.84224, 1.98438, 1.97539, 1.81795, 1.55626, 1.25202, 0.95801, 0.705386, 0.504839, 0.354028, 0.244743, 0.167528, 0.113899, 0.077081, 0.052002, 0.0350089, 0.0235353, 0.0235166
0.478893, 0.671517, 0.916504, 1.20566, 1.51128, 1.78344, 1.96033, 1.99323, 1.87235, 1.63254, 1.33372, 1.03299, 0.767598, 0.553045, 0.389677, 0.270282, 0.185431, 0.126267, 0.0855417, 0.0577512, 0.0388981, 0.0388673
0.303876, 0.436196, 0.615207, 0.846443, 1.12564, 1.43089, 1.71784, 1.92588, 1.99995, 1.9182, 1.70467, 1.41541, 1.1106, 0.833487, 0.604907, 0.428444, 0.298256, 0.20514, 0.139929, 0.0949081, 0.0641255, 0.0640751
