0, 2.69196e-05, 2.34245e-06, 0.00020565, 0.00207157, -0.0107582, -0.00217391, 0.00951107, 0.0136438, 0.0112755, 0.00596123, 0.000282332, -0.00440492, -0.00785234, -0.00992227, -0.0109668, -0.0111244, -0.0107058, -0.00992123, -0.00875065, -0.00759577, -0.00759577
8.15536e-05, 4.04295e-05, -4.32689e-05, 0.00189395, -0.00655163, -0.00147296, 0.00729489, 0.00862232, 0.00565665, 0.00158204, -0.0020578, -0.0047869, -0.00651207, -0.00734055, -0.00757627, -0.00731954, -0.00672054, -0.00596725, -0.0049402, -0.00410323, -0.00310907, -0.00310907
0.000135311, 9.56646e-05, 2.66653e-05, 0.00102557, -0.00403339, -0.0024923, 0.00587101, 0.0118749, 0.011159, 0.00603556, -0.000357549, -0.00605476, -0.010318, -0.0129368, -0.0141493, -0.0142426, -0.0135202, -0.0122696, -0.010612, -0.00881923, -0.00696955, -0.00696955
0.000224502, 0.000130727, 0.000243416, -0.00112953, -0.00486853, 0.00918148, 0.0128874, 0.00562173, -0.00247645, -0.00787241, -0.0105552, -0.0113148, -0.010942, -0.00986338, -0.00847673, -0.00687614, -0.00527095, -0.00369339, -0.00214607, -0.000784821, 0.000697337, 0.000697337
0.000372477, 0.00025306, 0.000480945, -0.00380104, 0.0043877, 0.00701732, 0.00323408, 0.00189733, -0.000247825, -0.00353366, -0.00694277, -0.00959278, -0.011168, -0.0117091, -0.0113417, -0.0103348, -0.00891324, -0.00711499, -0.00534124, -0.003311, -0.0013535, -0.0013535
0.000617972, 0.000398134, 0.000246042, -0.00233414, 0.00663923, 0.00902335, 0.00467528, -0.00554738, -0.0126943, -0.0151071, -0.0142394, -0.0117713, -0.00867533, -0.00568545, -0.00293104, -0.000533082, 0.00154093, 0.00333457, 0.00475057, 0.006003, 0.00706858, 0.00706858
0.00102523, 0.000676497, -0.000404202, 0.00248859, 0.00917977, 0.0010668, -0.00930648, -0.00962825, -0.00749644, -0.00615112, -0.00565808, -0.00548931, -0.00516961, -0.00451221, -0.00351886, -0.00230899, -0.000929952, 0.000502254, 0.00196052, 0.00344516, 0.00462834, 0.00462834
0.00170076, 0.00111973, -0.000420691, 0.00718776, 0.00361415, -0.00472399, -0.00621577, -0.0112652, -0.0138888, -0.012763, -0.00929281, -0.0050196, -0.000910693, 0.00263526, 0.00550447, 0.00769673, 0.00939643, 0.0105247, 0.0115021, 0.0120959, 0.0122929, 0.0122929
0.00282109, 0.00180328, 0.0015661, 0.00700774, -0.00258382, -0.00953899, -0.0157655, -0.0107226, -0.00391687, 0.000555571, 0.00275394, 0.00372959, 0.0041122, 0.00445747, 0.00478965, 0.00528431, 0.0058702, 0.0064713, 0.0071825, 0.00775232, 0.00837407, 0.00837407
0.00467855, 0.00299887, 0.00497154, 0.00182801, -0.00883909, -0.0127134, -0.00548774, -0.00492652, -0.00517125, -0.00329048, 0.000110205, 0.00391925, 0.00734768, 0.0100609, 0.0120707, 0.0134254, 0.014205, 0.0145961, 0.0146153, 0.0143627, 0.01423, 0.01423
